Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Name,VIP_1.0
15.0,3.0,0.0,-0.01542736968660012,0.0,896.0,Earth,Mela Mondsey,0.0
37.0,414.0,991.0,-0.015165734513264067,0.0,0.0,Mars,Yogark Snoaf,0.0
35.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Appers Upead,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ren Patteraley,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Branca Barnoldeney,0.0
14.0,113.0,0.0,-0.014454958959034455,3.0,21.0,Earth,Fany Carvis,0.0
16.0,643.0,163.0,-0.014439696907256518,0.0,0.0,Mars,Eggies Opité,0.0
23.0,0.0,7.0,-0.013353910937911896,87.0,0.0,Earth,Ianne Mcgoway,0.0
53.0,0.0,394.0,-0.01259516893523734,99.0,113.0,Europa,Canon Clindy,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tachbah Hontichre,0.0
16.0,195.0,789.0,-0.015379403238155178,63.0,0.0,Earth,Brinez Simpsonks,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Elebola Batonsufft,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Helly Belley,0.0
25.0,10.0,6.0,-0.015479696721267332,1.0,570.0,Earth,Jeanie Gibbsonton,0.0
43.0,8.0,0.0,-0.015479696721267332,780.0,0.0,Earth,Sandie Thorney,0.0
39.0,821.0,37.0,-0.01519625861681994,1.0,0.0,Mars,Backse Hacle,0.0
19.0,0.0,257.0,-0.015009843555818001,0.0,5.0,Earth,Thel Krampbelles,0.0
21.0,489.0,15.0,-0.01547315584193393,777.0,1.0,Mars,Rhex Fine,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Maura Howence,0.0
16.0,0.0,0.0,-0.014747118235926381,0.0,0.0,Earth,Viviay Daughessey,0.0
9.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Bonne Daughessey,0.0
18.0,0.0,743.0,-0.015479696721267332,40.0,20.0,Earth,Alfrey Kinson,0.0
23.0,0.0,299.0,-0.015478606574711765,69.0,374.0,Earth,Pamont Mirandry,0.0
36.0,2.0,2141.0,-0.015479696721267332,0.0,8.0,Earth,Jimmya Jacostaffey,0.0
30.0,69.0,0.0,-0.015477516428156198,653.0,0.0,Earth,Carry Mcdon,0.0
46.0,11.0,52.0,-0.014753659115259783,0.0,0.0,Earth,Idarry Pugherman,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,789.0,Earth,Paulas Blandez,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Alvira Mejiamsey,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Maura Mejiamsey,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Sus Mejiamsey,0.0
51.0,704.0,0.0,-0.015479696721267332,2.0,0.0,Earth,Jodyn Pearsalason,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Vanley Josey,0.0
35.0,0.0,3495.0,-0.015479696721267332,53.0,758.0,Europa,Anchira Hoorbaring,0.0
22.0,0.0,0.0,-0.015479696721267332,46.0,643.0,Earth,Stanya Kiddley,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sadalm Unsible,0.0
28.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Pulchib Unsible,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Almelik Presectle,0.0
56.0,3.0,347.0,-0.015475336135045065,1263.0,1072.0,Europa,Medib Presectle,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Diphah Presectle,0.0
39.0,1173.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Newtch Meau,0.0
25.0,1014.0,0.0,-0.015404476608933217,22.0,3.0,Earth,Jorgie Dickley,0.0
25.0,0.0,31.0,-0.014441877200367652,0.0,0.0,Earth,Wayney Dickley,0.0
34.0,51.0,203.0,-0.015479696721267332,386.0,242.0,Earth,Raceky Mirezavis,0.0
26.0,294.0,76.0,-0.01546988540226723,0.0,0.0,Earth,Maen Burchard,0.0
18.0,0.0,0.0,-0.013903344801917608,0.0,0.0,Earth,Jillie Burchard,0.0
18.0,13.0,9.0,-0.014693701054703604,3.0,63.0,Earth,Ellie Vincenton,0.0
23.0,502.0,2.0,-0.015423009100377853,0.0,2698.0,Earth,Eliana Beckerson,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Veremy Blancoy,0.0
47.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Skix Pore,0.0
18.0,0.0,563.0,-0.015378313091599611,0.0,75.0,Earth,Frandy Mcfaddoxter,0.0
43.0,0.0,251.0,-0.015479696721267332,357.0,363.0,Earth,Jodia Hamberterry,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Elody Estein,0.0
25.0,2.0,1297.0,-0.015479696721267332,0.0,1339.0,Europa,Alinan Prighty,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Idace Fredersend,0.0
21.0,110.0,0.0,-0.015298732393043227,2412.0,0.0,Mars,Apix Bine,0.0
24.0,22.0,0.0,-0.01333428829991169,0.0,0.0,Mars,Puffal Bine,0.0
20.0,5.0,1.0,-0.015479696721267332,1479.0,0.0,Mars,Berios Bine,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Enifark Timpeed,0.0
58.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Acceleb Mormonized,0.0
36.0,1314.0,0.0,-0.014185692759809432,113.0,0.0,Earth,Judya Hermanapp,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Alyadum Disheract,0.0
33.0,694.0,2031.0,-0.01547315584193393,10.0,1606.0,Europa,Zibaham Missefle,1.0
55.0,0.0,2820.0,-0.015479696721267332,321.0,6946.0,Europa,Chard Bradissive,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Caiamin Bradissive,0.0
17.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Melara Mcguirez,0.0
19.0,2.0,43.0,-0.015472065695378363,0.0,853.0,Earth,Shawne Gallard,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ricard Gordond,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,790.0,Earth,Lyde Pottonalden,0.0
16.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Milda Delazarson,0.0
36.0,100.0,680.0,-0.015478606574711765,90.0,0.0,Earth,Gretty Domington,0.0
40.0,0.0,0.0,-0.015479696721267332,549.0,140.0,Earth,Ernice Hammons,0.0
21.0,1004.0,0.0,-0.01545571349704486,3.0,0.0,Earth,Karena Oneidson,0.0
24.0,0.0,351.0,-0.0151646443667085,0.0,0.0,Earth,Ale Oneidson,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Graisp Sacre,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Chelik Conale,0.0
27.0,0.0,476.0,-0.015456803643600426,2.0,2067.0,Europa,Scelava Monpreery,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Hughy Morrows,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Chamak Polksy,0.0
55.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Phacton Polksy,0.0
47.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Matark Polksy,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Gorabba Polksy,0.0
40.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Mothab Polksy,0.0
19.0,189.0,945.0,-0.015475336135045065,132.0,0.0,Earth,Bobbyn Baxterson,0.0
18.0,611.0,174.0,-0.015479696721267332,4.0,15.0,Earth,Lonna Lambles,0.0
48.0,0.0,1.0,-0.015432820419377956,0.0,604.0,Earth,Murie Clayson,0.0
15.0,0.0,5.0,-0.015479696721267332,902.0,12.0,Earth,Elly Whitakers,0.0
47.0,0.0,163.0,-0.015479696721267332,175.0,379.0,Earth,Thel Flynnis,0.0
21.0,8.0,0.0,-0.015479696721267332,0.0,1612.0,Earth,Eilace Flynnis,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Fayey Holcompton,0.0
20.0,1285.0,229.0,-0.015479696721267332,0.0,7.0,Earth,Gwenda Fryersonis,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Dilk Ecart,0.0
19.0,1857.0,0.0,-0.015451352910822592,0.0,0.0,Mars,Orz Ecart,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Alspil Ecart,0.0
16.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Guadae Carterson,0.0
26.0,79.0,66.0,-0.014451688519367754,0.0,69.0,Mars,Lops Berte,0.0
27.0,881.0,33.0,-0.015377222945044044,40.0,0.0,Mars,Cinst Berte,0.0
17.0,0.0,0.0,-0.014790724098149056,0.0,55.0,Earth,Heremy Wilderssen,0.0
24.0,0.0,56.0,-0.014416803829589613,0.0,0.0,Earth,Elanie Thorney,0.0
55.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Sall Bertsontry,0.0
7.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Dian Bertsontry,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Rayley Bertsontry,0.0
29.0,0.0,0.0,-0.01485613289148307,4.0,5.0,Earth,Mayne Kramosley,0.0
31.0,28.0,48.0,-0.015479696721267332,0.0,622.0,Earth,Raque Sykess,0.0
44.0,5.0,0.0,-0.014594497718147017,17.0,99.0,Earth,Shelle Hahnstoneal,0.0
26.0,0.0,0.0,-0.012624602892237645,0.0,0.0,Mars,Tos Kra,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Razzle Mith,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Berta Barnolderg,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Berta Barnolderg,0.0
40.0,3657.0,1107.0,-0.015330346643154668,27.0,0.0,Earth,Charly Andackson,0.0
25.0,0.0,5.0,-0.015478606574711765,1614.0,0.0,Earth,Janne Hales,0.0
2.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ralda Hales,0.0
28.0,2.0,0.0,-0.015479696721267332,754.0,0.0,Earth,Elinda Flynner,0.0
14.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Beneba Covere,0.0
30.0,12.0,0.0,-0.015479696721267332,1047.0,40.0,Earth,Berta Barnolderg,0.0
21.0,0.0,599.0,-0.015479696721267332,21.0,0.0,Earth,Berta Barnolderg,0.0
30.0,0.0,683.0,-0.014883386555372243,46.0,14.0,Earth,Hene Daughttley,0.0
39.0,1905.0,0.0,-0.014957516521150791,0.0,0.0,Earth,Quants Burle,0.0
43.0,0.0,2.0,-0.013261248480688709,46.0,91.0,Earth,Denis Charpelaney,0.0
22.0,161.0,455.0,-0.015479696721267332,0.0,15.0,Earth,Rankie Charpelaney,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Craine Charpelaney,0.0
35.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Weaffs Buche,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jayne Bradlerson,0.0
23.0,454.0,333.0,-0.015479696721267332,0.0,0.0,Earth,Veroy Bryangton,0.0
15.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Evane Vincenton,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Mediton Gealter,0.0
58.0,0.0,674.0,-0.015479696721267332,3043.0,216.0,Europa,Keided Gealter,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Stchex Cone,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Toat Fisty,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Hilip Mirezavis,0.0
15.0,672.0,2.0,-0.015478606574711765,293.0,0.0,Earth,Caseya Mirezavis,0.0
38.0,918.0,0.0,-0.014611940063036087,662.0,7.0,Mars,Hocops Sincy,0.0
26.0,1324.0,250.0,-0.015479696721267332,0.0,0.0,Mars,Colal Jaff,0.0
47.0,0.0,455.0,-0.015479696721267332,4441.0,123.0,Europa,Photope Fembly,0.0
26.0,0.0,1807.0,-0.015439361298711356,1123.0,411.0,Europa,Scharab Fembly,0.0
56.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Wasath Fembly,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tarmus Fembly,0.0
21.0,225.0,2681.0,-0.015124308944152525,0.0,0.0,Earth,Joycey Bryants,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Teryla Byerry,0.0
44.0,0.0,3462.0,-0.015479696721267332,8.0,974.0,Europa,Minkark Valousead,0.0
39.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Alrair Valousead,0.0
54.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Halleth Valousead,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Izarki Valousead,0.0
26.0,796.0,370.0,-0.015479696721267332,260.0,161.0,Europa,Tachib Ganemonal,0.0
22.0,886.0,0.0,-0.015477516428156198,10.0,0.0,Earth,Lulard Andackson,0.0
25.0,0.0,0.0,-0.015479696721267332,811.0,18.0,Earth,Rence Wooterston,0.0
49.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Eriana Flowensley,0.0
46.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Man Sty,0.0
17.0,0.0,781.0,-0.015479696721267332,7.0,0.0,Earth,Rankie Harmond,0.0
23.0,0.0,0.0,-0.01543500071248909,768.0,0.0,Earth,Kylen Rocknight,0.0
18.0,0.0,53.0,-0.014960786960817492,2.0,0.0,Earth,Derina Connon,0.0
23.0,0.0,57.0,-0.01545244305737816,0.0,503.0,Earth,Bertle Boyersons,0.0
38.0,38.0,0.0,-0.015479696721267332,1520.0,67.0,Earth,Delody Davens,0.0
32.0,0.0,2311.0,-0.014415713683034046,25.0,23.0,Europa,Kabiak Invebodene,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sulaos Invebodene,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Wat Shcad,0.0
37.0,1.0,649.0,-0.015479696721267332,1882.0,162.0,Europa,Bahyon Stubtlarle,0.0
41.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Berta Barnolderg,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Nasliak Sedece,0.0
28.0,415.0,631.0,-0.014510556433368366,0.0,0.0,Earth,Debora Loverceson,0.0
40.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Alzirk Trantermle,0.0
48.0,0.0,3026.0,-0.015442631738378057,107.0,485.0,Europa,Naoson Pernised,0.0
41.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jeresa Hartley,0.0
36.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Gera Hartley,0.0
11.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Perryl Horndley,0.0
19.0,1.0,0.0,-0.014704602520259272,0.0,12.0,Earth,Karena Horndley,0.0
20.0,4.0,0.0,-0.015479696721267332,0.0,716.0,Earth,Maen Shephendry,0.0
29.0,1050.0,3.0,-0.015464434669489395,58.0,0.0,Earth,Jandy Fielson,0.0
26.0,2333.0,0.0,-0.015463344522933829,4.0,32.0,Mars,Chones Flart,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Eddiey Davens,0.0
26.0,0.0,13.0,-0.014675168563258966,0.0,0.0,Earth,Irmark Harmontry,0.0
28.0,4.0,479.0,-0.013041038876464198,9.0,0.0,Mars,Smonch Coune,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Guadae Dyers,0.0
26.0,777.0,0.0,-0.015479696721267332,11.0,0.0,Earth,Leria Dickman,0.0
19.0,0.0,0.0,-0.015032736633484907,162.0,0.0,Earth,Elaney Mclardson,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Varz Docke,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Celis Sweett,0.0
18.0,0.0,717.0,-0.015479696721267332,0.0,2.0,Earth,Louisa Kellynn,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Froops Sione,0.0
19.0,0.0,1102.0,-0.015416468221044451,19.0,4.0,Earth,Luise Rosalanenn,0.0
24.0,280.0,0.0,-0.015479696721267332,299.0,0.0,Earth,Arl Baxterson,0.0
29.0,664.0,0.0,-0.015462254376378262,42.0,0.0,Mars,Cowl Conie,0.0
43.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Nance Byerton,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Coreen Castannison,0.0
4.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ianya Castannison,0.0
2.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Berta Barnolderg,0.0
24.0,659.0,1.0,-0.015479696721267332,0.0,0.0,Earth,Roydo Castannison,0.0
27.0,14.0,801.0,-0.015165734513264067,0.0,0.0,Earth,Garyan Cooks,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Teron Siccertful,0.0
44.0,0.0,4056.0,-0.015479696721267332,346.0,424.0,Europa,Pentard Siccertful,0.0
21.0,16.0,0.0,-0.015264937849820654,0.0,485.0,Earth,Heila Quinnerry,0.0
27.0,2.0,4913.0,-0.015477516428156198,1534.0,251.0,Europa,Pleions Dratembid,0.0
49.0,2.0,0.0,-0.015479696721267332,263.0,2219.0,Earth,Dondy Meyersones,0.0
27.0,211.0,0.0,-0.014421164415811882,0.0,0.0,Mars,Tekris Breke,0.0
63.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Brafirk Inerazy,0.0
28.0,0.0,0.0,-0.014565063761146711,0.0,15.0,Earth,Julin Sellentry,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Isa Castron,0.0
21.0,0.0,0.0,-0.015462254376378262,2.0,0.0,Earth,Regory Mcdon,0.0
24.0,0.0,0.0,-0.01446368013147899,0.0,1.0,Earth,Tamin Blace,0.0
26.0,0.0,2070.0,-0.015388124410599714,0.0,0.0,Earth,Jennya Mirezavis,0.0
27.0,681.0,1.0,-0.015479696721267332,3.0,19.0,Earth,Branda Schwardson,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Shams Opité,0.0
56.0,0.0,453.0,-0.015479696721267332,0.0,455.0,Earth,Jodye Larks,0.0
31.0,0.0,0.0,-0.014720954718592775,0.0,109.0,Earth,Beathy Gilesonston,0.0
47.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Nuson Conachets,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Tive Boure,0.0
18.0,553.0,0.0,-0.015249675798042718,0.0,9.0,Earth,Morrie Ricews,0.0
42.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Megrezn Dierome,0.0
31.0,1044.0,5.0,-0.015475336135045065,235.0,0.0,Mars,Slig Ancy,0.0
22.0,2434.0,131.0,-0.015477516428156198,9.0,2.0,Mars,Gut Mepie,0.0
24.0,386.0,3.0,-0.015479696721267332,353.0,0.0,Mars,Muls Mepie,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Sinuls Mepie,0.0
51.0,0.0,0.0,-0.015472065695378363,365.0,625.0,Earth,Jayne Hayder,0.0
19.0,33.0,0.0,-0.015479696721267332,0.0,844.0,Earth,Penne Hammons,0.0
17.0,0.0,0.0,-0.015479696721267332,0.0,1905.0,Earth,Shan Carreralend,0.0
23.0,0.0,0.0,-0.015479696721267332,50.0,656.0,Earth,Helle Casentry,0.0
14.0,0.0,0.0,-0.014923721977928217,617.0,0.0,Earth,Kendy Reenez,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Raque Hutchinton,0.0
42.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tauva Folumorly,0.0
39.0,6.0,14.0,-0.015479696721267332,658.0,58.0,Earth,Kirky Bartines,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Pattin Bartines,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ericky Estevesters,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Berta Barnolderg,0.0
49.0,5.0,0.0,-0.015292191513709827,0.0,1376.0,Earth,Lilasa Tuckers,0.0
32.0,0.0,8157.0,-0.014960786960817492,756.0,91.0,Europa,Sterion Aillyber,1.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jillie Andley,0.0
13.0,76.0,454.0,-0.015479696721267332,1248.0,0.0,Earth,Lindy Leton,0.0
21.0,0.0,0.0,-0.015479696721267332,473.0,195.0,Earth,Doryn Kimons,0.0
55.0,0.0,1839.0,-0.015468795255711662,92.0,2567.0,Europa,Dhenar Conned,0.0
61.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Dilamin Retefule,0.0
24.0,0.0,2716.0,-0.015479696721267332,0.0,0.0,Europa,Markar Sedece,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Sanya Mulley,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Millia Cookentaney,0.0
38.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Evan Cookentaney,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Walmon Cle,0.0
15.0,1949.0,2.0,-0.015479696721267332,0.0,32.0,Earth,Armene Domington,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Gory Hinetthews,0.0
56.0,0.0,386.0,-0.015479696721267332,2593.0,0.0,Earth,Kerrie Savaraldez,0.0
51.0,0.0,4093.0,-0.015479696721267332,13.0,2699.0,Europa,Majorab Aginoid,0.0
26.0,2459.0,4.0,-0.015460074083267127,0.0,0.0,Mars,Anack Datte,0.0
50.0,0.0,355.0,-0.01542736968660012,73.0,5.0,Mars,Cors Man,0.0
22.0,1025.0,0.0,-0.01539575543648868,17.0,0.0,Mars,Beals Win,0.0
25.0,4.0,0.0,-0.01410611206125305,0.0,0.0,Earth,Gretty Smalls,0.0
37.0,30.0,0.0,-0.014521457898924036,0.0,0.0,Earth,Pennie Miltongson,0.0
17.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Walley Weaves,0.0
38.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Muonon Heedry,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Natald Cooperkins,0.0
24.0,17.0,0.0,-0.014736216770370712,0.0,0.0,Earth,Lesley Cooperkins,0.0
21.0,693.0,21.0,-0.015479696721267332,0.0,95.0,Earth,Eila Wilderssen,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tetra Unhaftimle,0.0
49.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Sumpix Harte,0.0
42.0,0.0,3726.0,-0.015479696721267332,1856.0,5865.0,Europa,Dilath Motled,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Clues Brazo,0.0
25.0,906.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Gabrin Coolez,0.0
27.0,1254.0,126.0,-0.015056719857707379,0.0,0.0,Mars,Griste Flaie,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Bubbix Flaie,0.0
20.0,70.0,1633.0,-0.01538921455715528,5.0,197.0,Mars,Bers Flaie,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Anchib Fansty,0.0
51.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Thaldah Fansty,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sadirk Fansty,0.0
45.0,0.0,0.0,-0.01546988540226723,2536.0,4.0,Earth,Kaye Hanner,0.0
25.0,44.0,5330.0,-0.015479696721267332,2119.0,276.0,Europa,Sadlami Modomel,0.0
21.0,1.0,7.0,-0.01540665690204435,701.0,1.0,Earth,Debora Petton,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cocors Cola,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ambert Horners,0.0
33.0,0.0,441.0,-0.015479696721267332,0.0,1113.0,Earth,Gerly Horners,0.0
24.0,22.0,1.0,-0.015479696721267332,590.0,3.0,Earth,Fanna Kramosley,0.0
38.0,23.0,753.0,-0.015479696721267332,0.0,0.0,Earth,Lis Melez,0.0
18.0,998.0,1091.0,-0.015479696721267332,0.0,0.0,Earth,Pattie Colleruces,0.0
63.0,2364.0,36.0,-0.015479696721267332,122.0,0.0,Europa,Meropus Obnoftle,0.0
26.0,43.0,2032.0,-0.01511558777170799,194.0,124.0,Europa,Betenar Obnoftle,1.0
29.0,0.0,2405.0,-0.015479696721267332,1088.0,1757.0,Europa,Axionin Obnoftle,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Wandy Buchansen,0.0
51.0,79.0,69.0,-0.015479696721267332,568.0,1.0,Earth,Elaney Mccarveymon,0.0
25.0,845.0,0.0,-0.015069801616374182,77.0,0.0,Mars,Roos Carté,1.0
41.0,3471.0,0.0,-0.015206069935820042,0.0,0.0,Mars,Guls Wiste,0.0
20.0,0.0,784.0,-0.015476426281600631,1152.0,67.0,Earth,Alancy Casentry,0.0
22.0,471.0,81.0,-0.014422254562367448,0.0,0.0,Earth,Vane Jacobbinson,0.0
15.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Altanin Ranaly,0.0
26.0,74.0,23397.0,-0.015479696721267332,0.0,721.0,Europa,Caiah Praugnox,0.0
19.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Alhail Praugnox,0.0
28.0,956.0,643.0,-0.015478606574711765,0.0,7.0,Earth,Nathy Paulllegory,0.0
18.0,0.0,52.0,-0.015423009100377853,8.0,1511.0,Earth,Ellana Leodger,0.0
31.0,0.0,2279.0,-0.015479696721267332,4724.0,333.0,Europa,Enifirk Fushausive,0.0
26.0,1054.0,0.0,-0.015479696721267332,3658.0,705.0,Europa,Azimuon Fushausive,0.0
9.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Alhain Fushausive,0.0
42.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Giedion Fushausive,0.0
32.0,0.0,2902.0,-0.014869214650149874,1.0,709.0,Europa,Alchium Fushausive,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Briney Oneidson,0.0
51.0,224.0,0.0,-0.01472313501170391,39.0,0.0,Earth,Elancy Brighttt,0.0
31.0,0.0,4933.0,-0.015479696721267332,83.0,259.0,Europa,Enibah Burcaling,0.0
44.0,52.0,338.0,-0.014415713683034046,0.0,5276.0,Europa,Tauria Burcaling,0.0
36.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Mediton Spressive,0.0
29.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Libers Queen,0.0
